X,Y,OBJECTID,METERTYPE,METERID,ROUTEID,SIDE,MEAS,LON,LAT,DDOTLON,DDOTLAT,DDOTMDSPX,DDOTMDSPY,STREET,BLOCK,METERMODEL,METERSTATUS,METERSTATE,METERSPACES,ISADA,PMZONE,TRANSMISSIONDATE,ERRORCODES
-77.020113372699996,38.883186494500002,1997642,Single,61320610,14031332,South,767.10601807,-77.02011108,38.88317871,,,-77.02011108,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21362,202002123354,
-77.020716094899996,38.883308564300002,1997643,Single,61320613,14031332,North,819.42370605,-77.02071381,38.88330078,,,-77.02071381,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21361,202002123354,
-77.020082855400005,38.883186494100002,1997644,Single,61320612,14031332,South,764.45819092,-77.02008057,38.88317871,,,-77.02008057,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21362,202002123354,
-77.082605767399997,38.954406903900001,1997645,Single,32644922,11094052,West,6141.15087891,-77.08260345,38.95439911,,,-77.08249664,38.95443344,WISCONSIN AVE NW,4900,IPS Cash and Card,Active,Installed,1,N,21859,202002123354,
-77.082476067299993,38.954166578200002,1997646,Single,32644920,11094052,West,6112.20654297,-77.08247375,38.95415878,,,-77.08237457,38.9541893,WISCONSIN AVE NW,4900,IPS Cash and Card,Active,Installed,1,N,21859,202002123354,
-77.021067047499997,38.883312379,1997647,Single,61320619,14031332,North,849.80725098,-77.02106476,38.8833046,,,-77.02106476,38.88323975,E ST SW,600,IPS Cash and Card,Unknown,Installed,1,N,21361,202002123354,
-77.020754242600006,38.883186493899998,1997648,Single,61320618,14031332,South,822.65270996,-77.02075195,38.88317871,,,-77.02075195,38.88323975,E ST SW,600,IPS Cash and Card,Unknown,Installed,1,N,21362,202002123354,
-77.069506091299999,38.917438666099997,1997649,Single,30352020,11003502,West,1375.09997559,-77.06950378,38.91743088,,,-77.06944275,38.91743088,35TH ST NW,2000,IPS Cash and Card,Active,Installed,1,N,22334,202002123354,
-77.015344999700005,38.888973391,1997650,Single,20610017,14000302,West,92.75717926,-77.01534271,38.88896561,,,-77.01517487,38.88896561,3RD ST SW,0,IPS Cash and Card,Active,Removed,1,N,21276,202002123354,NoPolicy_
-76.988954916,38.881939089200003,1997651,Single,62501228,13069812,Northeast,1412.9387207,-76.98895264,38.8819313,,,-76.98905945,38.88177109,PENNSYLVANIA AVE SE,1200,IPS Cash and Card,Inactive,Removed,1,N,21242,202002123354,NoPolicy_
-77.022264862699998,38.878090057199998,1997652,Single,62210732,,,,-77.02226257,38.87808228,,,,,MAINE AVE SW,700,Duncan Single-Space,Unknown,Removed,1,N,21420,202002123354,NoPolicy_TooFarFromCenterline_
-77.044298561800005,38.9088594113,1997653,Single,22351306,11064222,Northwest,1377.48754883,-77.04429626,38.90885162,,,-77.04421997,38.90880966,NEW HAMPSHIRE AVE NW,1300,IPS Cash and Card,Unknown,Removed,1,N,21595,202002123354,NoPolicy_
-77.038423926700005,38.906509557100001,1997654,Single,22511604,11001702,East,1976.15783691,-77.03842163,38.90650177,,,-77.03849792,38.90650177,RHODE ISLAND AVE NW,1600,IPS Cash and Card,Active,Installed,1,N,21706,202002123354,
-77.016115570300002,38.897049106499999,1997655,Single,60040523,11000402,East,521.66162109,-77.01611328,38.89704132,,,-77.01618195,38.89704132,4TH ST NW,500,Duncan Single-Space,Active,Removed,1,N,2249,202002123354,NoPolicy_
-76.997553248800003,38.939716504800003,1997656,Single,54583758,12050202,West,717.77545166,-76.99755096,38.93970871,,,-76.9974823,38.93972397,JOHN MCCORMACK RD NE,3700,IPS Cash and Card,Active,Installed,1,N,21531,202002123354,
-77.013574980100003,38.892654574600002,1997657,Single,60020209,11000202,East,62.59625244,-77.01357269,38.89264679,,,-77.01363373,38.89264679,2ND ST NW,200,Duncan Single-Space,Active,Removed,1,N,2224,202002123354,NoPolicy_
-76.997316738400002,38.939514326500003,1997658,Single,54583751,12050202,East,690.10968018,-76.99731445,38.93950653,,,-76.99739075,38.93948746,JOHN MCCORMACK RD NE,3700,IPS Cash and Card,Active,Installed,1,N,21533,202002123354,
-77.013582609899998,38.892418063400001,1997659,Single,60020203,11000202,East,36.37732315,-77.01358032,38.89241028,,,-77.01363373,38.89241028,2ND ST NW,200,Duncan Single-Space,Active,Removed,1,N,2224,202002123354,NoPolicy_
-76.9973319976,38.939541029099999,1997660,Single,54583753,12050202,East,693.33721924,-76.99732971,38.93953323,,,-76.99739838,38.93951416,JOHN MCCORMACK RD NE,3700,IPS Cash and Card,Active,Installed,1,N,21533,202002123354,
-77.013582609899998,38.892418063400001,1997661,Single,60020201,11000202,East,36.37732315,-77.01358032,38.89241028,,,-77.01363373,38.89241028,2ND ST NW,200,IPS Cash and Card,Active,Installed,1,Y,23363,202002123354,
-77.013582609400004,38.892528689599999,1997662,Single,60020207,11000202,East,48.65753555,-77.01358032,38.8925209,,,-77.01363373,38.8925209,2ND ST NW,200,Duncan Single-Space,Active,Removed,1,N,2224,202002123354,NoPolicy_
-77.013582609400004,38.892528689599999,1997663,Single,60020205,11000202,East,48.65753555,-77.01358032,38.8925209,,,-77.01363373,38.8925209,2ND ST NW,200,Duncan Single-Space,Active,Removed,1,N,2224,202002123354,NoPolicy_
-77.025942232700004,38.901672520299996,1997664,Single,20100913,11001002,East,1063.91796875,-77.02593994,38.90166473,,,-77.02598572,38.90166473,10TH ST NW,900,IPS Cash and Card,Active,Installed,1,N,22081,202002123354,
-77.061510481499994,38.905109562,1997665,Single,21123102,11057852,South,4436.66796875,-77.06150818,38.90510178,,,-77.06150818,38.90518951,M ST NW,3100,IPS Cash and Card,Active,Removed,1,N,22936,202002123354,NoPolicy_
-77.025942232899993,38.902271428600002,1997666,Single,20100911,11001002,East,1130.40161133,-77.02593994,38.90226364,,,-77.02598572,38.90226364,10TH ST NW,900,IPS Cash and Card,Active,Installed,1,N,22081,202002123354,
-77.0259346032,38.902370610600002,1997667,Single,20100915,11001002,East,1141.42651367,-77.02593231,38.90236282,,,-77.02598572,38.90236282,10TH ST NW,900,IPS Cash and Card,Active,Installed,1,N,22081,202002123354,
-77.015039823899997,38.889515077900001,1997668,Multi,60610092,14000302,East,32.52066803,-77.01503754,38.88950729,,,-77.01519012,38.88950729,3RD ST SW,0,Strada,Active,Installed,8,N,21277,202002123354,
-77.044824991200002,38.901024021200001,1997669,Single,20200829,11002002,East,884.27233887,-77.04482269,38.90101624,,,-77.04489899,38.90101624,20TH ST NW,800,IPS Cash and Card,Unknown,Installed,1,N,22797,202002123354,
-77.015337370899999,38.889339602200003,1997670,Multi,60610091,14000302,West,51.71804047,-77.01533508,38.88933182,,,-77.01519012,38.88933563,3RD ST SW,0,Strada,Active,Installed,8,N,24728,202002123354,
-77.019014740800003,38.8980104109,1997671,Single,60050616,11000502,West,355.26535034,-77.01901245,38.89800262,,,-77.01892853,38.89800262,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2211,202002123354,NoPolicy_
-77.018846893299994,38.898082889500003,1997672,Single,60050617,11000502,East,363.25445557,-77.0188446,38.8980751,,,-77.01892853,38.8980751,5TH ST NW,600,IPS Cash and Card,Active,Installed,1,N,23190,202002123354,
-77.019014740599999,38.897895969700002,1997673,Single,60050614,11000502,West,342.56152344,-77.01901245,38.89788818,,,-77.01892853,38.89788818,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2211,202002123354,NoPolicy_
-76.947687508300007,38.896747747799999,1997674,Single,72294018,12061162,Northwest,906.27685547,-76.94768524,38.89673996,,,-76.94760895,38.89669037,MINNESOTA AVE NE,4000,IPS Cash and Card,Active,Removed,1,N,21934,202002123354,NoPolicy_
-77.019014740599999,38.897895969700002,1997675,Single,60050612,11000502,West,342.56152344,-77.01901245,38.89788818,,,-77.01892853,38.89788818,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2211,202002123354,NoPolicy_
-77.018846894099994,38.897979893500001,1997676,Single,60050613,11000502,East,351.85211182,-77.0188446,38.89797211,,,-77.01892853,38.89797211,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2273,202002123354,NoPolicy_
-77.019014740100005,38.897777714100002,1997677,Single,60050610,11000502,West,329.43423462,-77.01901245,38.89776993,,,-77.01892853,38.89776993,5TH ST NW,600,Duncan Single-Space,Unknown,Removed,1,N,2211,202002123354,NoPolicy_
-77.018846894299998,38.897857822900001,1997678,Single,60050611,11000502,East,338.30136108,-77.0188446,38.89785004,,,-77.01892853,38.89785004,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2273,202002123354,NoPolicy_
-77.019014740800003,38.8980104109,1997679,Single,60050618,11000502,West,355.26535034,-77.01901245,38.89800262,,,-77.01892853,38.89800262,5TH ST NW,600,Duncan Single-Space,Active,Removed,1,N,2211,202002123354,NoPolicy_
-77.018846893499997,38.898086704599997,1997680,Single,60050619,11000502,East,363.67788696,-77.0188446,38.89807892,,,-77.01892853,38.89807892,5TH ST NW,600,IPS Cash and Card,Active,Installed,1,Y,23190,202002123354,
-77.054819500400001,38.9056054733,1997681,Single,20261208,11002602,West,483.66812134,-77.0548172,38.90559769,,,-77.05472565,38.90559387,26TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2183,202002123354,
-76.988245382399995,38.900421300799998,1997682,Single,60830801,12001302,East,1181.70922852,-76.9882431,38.90041351,,,-76.98831177,38.90041351,13TH ST NE,800,IPS Cash and Card,Active,Installed,1,N,21501,202002123354,
-77.054811871,38.905384220499997,1997683,Single,20261202,11002602,West,459.41519165,-77.05480957,38.90537643,,,-77.05474854,38.90537643,26TH ST NW,1200,IPS Cash and Card,Inactive,Installed,1,N,2183,202002123354,
-77.015116118199998,38.892971195100003,1997684,Single,60030213,11000302,East,351.80108643,-77.01511383,38.89296341,,,-77.01522827,38.89296341,3RD ST NW,200,Duncan Single-Space,Active,Removed,1,N,2237,202002123354,NoPolicy_
-77.054819501099999,38.905498661300001,1997685,Single,20261206,11002602,West,471.74697876,-77.0548172,38.90549088,,,-77.05474091,38.90548706,26TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2183,202002123354,
-77.054819501099999,38.905498661300001,1997686,Single,20261204,11002602,West,471.74697876,-77.0548172,38.90549088,,,-77.05474091,38.90548706,26TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2183,202002123354,
-77.044863137700005,38.899391330699999,1997687,Single,20200732,11002002,East,703.10827637,-77.04486084,38.89938354,,,-77.04490662,38.89938354,20TH ST NW,700,IPS Cash and Card,Active,Installed,1,N,21987,202002123354,
-77.002100366700006,38.879730377900003,1997688,Single,60600805,13000302,West,1119.63671875,-77.00209808,38.8797226,,,-77.00204468,38.8797226,3RD ST SE,800,IPS Cash and Card,Active,Installed,1,N,21989,202002123354,
-77.044863138,38.899315036600001,1997689,Single,20200730,11002002,East,694.63970947,-77.04486084,38.89930725,,,-77.04490662,38.89930725,20TH ST NW,700,IPS Cash and Card,Active,Installed,1,N,21987,202002123354,
-77.022516634200002,38.902053991,1997690,Single,21100718,11050892,South,1166.90930176,-77.02251434,38.9020462,,,-77.02251434,38.90209961,K ST NW,700,Duncan Single-Space,Active,Removed,1,N,22838,202002123354,NoPolicy_
-77.021334076599999,38.885494386700003,1997691,Single,62610635,14089892,North,705.16705322,-77.02133179,38.8854866,,,-77.02135468,38.88544083,VIRGINIA AVE SW,600,IPS Cash and Card,Active,Installed,1,N,21444,202002123354,
-77.007524868900006,38.899521031299997,1997692,Multi,61380091,12038542,South,133.85377502,-77.00752258,38.89951324,,,-77.00752258,38.89955902,G PL NE,0,Stelio,Active,Installed,12,N,21521,202002123354,
-77.044863137600004,38.8995401038,1997693,Single,20200736,11002002,East,719.54833984,-77.04486084,38.89953232,,,-77.04490662,38.89953232,20TH ST NW,700,IPS Cash and Card,Active,Installed,1,N,21987,202002123354,
-77.008730313200005,38.8995172168,1997694,Multi,61380093,12038542,South,29.33183861,-77.00872803,38.89950943,,,-77.00872803,38.89955902,G PL NE,0,Stelio,Active,Installed,12,N,21521,202002123354,
-77.0401481703,38.899143375,1997695,Single,22491701,11069812,North,2848.43261719,-77.04014587,38.89913559,,,-77.04018402,38.89906693,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21665,202002123354,
-77.040201575400005,38.899170077699999,1997696,Single,22491703,11069812,North,2853.87255859,-77.04019928,38.89916229,,,-77.04024506,38.899086,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21665,202002123354,
-77.040460975499997,38.8991128571,1997697,Single,22491702,11069812,South,2871.81958008,-77.04045868,38.89910507,,,-77.04042816,38.89915466,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,23429,202002123354,
-77.040262610599996,38.899196781100002,1997698,Single,22491705,11069812,North,2859.90112305,-77.04026031,38.899189,,,-77.04030609,38.89910889,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21665,202002123354,
-77.040529640200006,38.899139560599998,1997699,Single,22491704,11069812,South,2878.46679688,-77.04052734,38.89913177,,,-77.04050446,38.89917755,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,Y,21664,202002123354,
-77.040331276100005,38.899219669099999,1997700,Single,22491707,11069812,North,2866.37597656,-77.04032898,38.89921188,,,-77.04037476,38.89913559,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21665,202002123354,
-77.040605933699993,38.899166263600002,1997701,Single,22491706,11069812,South,2885.71850586,-77.04060364,38.89915848,,,-77.04058075,38.89920425,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21664,202002123354,
-77.040399940900002,38.899246372599997,1997702,Single,22491709,11069812,North,2873.02319336,-77.04039764,38.89923859,,,-77.04044342,38.89915848,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21665,202002123354,
-77.040735633899999,38.899208225499997,1997703,Single,22491708,11069812,South,2897.89086914,-77.04073334,38.89920044,,,-77.04070282,38.89925003,PENNSYLVANIA AVE NW,1700,IPS Cash and Card,Active,Installed,1,N,21664,202002123354,
-77.017954258299994,38.973320179399998,1997704,Single,40046801,11000402,East,7130.87011719,-77.01795197,38.97331238,,,-77.01802826,38.97331238,4TH ST NW,6800,IPS Cash and Card,Active,Installed,1,N,2265,202002123354,
-77.015100859599997,38.8960763583,1997705,Multi,60030491,11031332,South,523.93865967,-77.01509857,38.89606857,,,-77.01509857,38.89612961,3RD ST NW,400,Strada,Active,Installed,15,N,2238,202002123354,
-77.073236865499993,38.912536778899998,1997706,Single,35053708,11075332,South,781.76391602,-77.07323456,38.91252899,,,-77.07323456,38.91258621,RESERVOIR RD NW,3700,IPS Cash and Card,Active,Removed,1,N,2185,202002123354,NoPolicy_
-77.006006617899999,38.875877533400001,1997707,Multi,60541201,13000102,West,1246.62902832,-77.00600433,38.87586975,,,-77.005867,38.87586975,1ST ST SE,1200,IPS Cash and Card,Active,Removed,8,N,21137,202002123354,NoPolicy_
-77.028772738800001,38.884842073199998,1997708,Single,21301240,14026912,South,1217.63464355,0,0,-77.02877045,38.88483429,-77.02877045,38.88497162,D ST SW,1200,Duncan Single-Space,Active,Removed,1,N,21345,202002123354,NoPolicy_XYDataInvalid_
-77.073084277700005,38.912540593199999,1997709,Single,35053702,11075332,South,768.52392578,-77.07308197,38.91253281,,,-77.07308197,38.91259003,RESERVOIR RD NW,3700,IPS Cash and Card,Active,Removed,1,N,2185,202002123354,NoPolicy_
-77.022089388200001,38.902088322899999,1997710,Single,21100710,11050892,South,1129.8729248,-77.0220871,38.90208054,,,-77.0220871,38.90209961,K ST NW,700,Duncan Single-Space,Unknown,Removed,1,N,22838,202002123354,NoPolicy_
-76.998781579099997,38.886291659599998,1997711,Single,62430509,13065392,Southeast,608.39587402,-76.9987793,38.88628387,,,-76.99880981,38.88632584,NORTH CAROLINA AVE SE,500,IPS Cash and Card,Unknown,Installed,1,N,21221,202002123354,
-77.002100366700006,38.879730377900003,1997712,Single,60600807,13000302,West,1119.63671875,-77.00209808,38.8797226,,,-77.00204468,38.8797226,3RD ST SE,800,IPS Cash and Card,Unknown,Installed,1,N,21989,202002123354,
-77.009256742399998,38.902458349100002,1997713,Single,64840931,11050892,South,16.46956825,-77.00925446,38.90245056,,,-77.00925446,38.90251541,NORTH CAPITOL ST NE,900,Duncan Single-Space,Active,Removed,1,N,21557,202002123354,NoPolicy_
-77.029489902799995,38.900566257800001,1997714,Multi,20130891,11001302,East,567.51672363,-77.02948761,38.90055847,,,-77.02962494,38.90055847,13TH ST NW,800,Strada,Active,Installed,7,N,22133,202002123354,
-77.022165681700002,38.902080693,1997715,Single,21100712,11050892,South,1136.46911621,-77.02216339,38.90207291,,,-77.02216339,38.90209961,K ST NW,700,Duncan Single-Space,Inactive,Removed,1,N,22838,202002123354,NoPolicy_
-77.002252956899994,38.911510627799998,1997716,Single,54460236,12043582,West,302.97198486,-77.00225067,38.91150284,,,-77.00215149,38.91147232,HARRY THOMAS WAY NE,200,Duncan Single-Space,Active,Removed,1,N,21528,202002123354,NoPolicy_
-77.001932522,38.912246865,1997717,Single,54460237,12043582,East,389.90167236,-77.00193024,38.91223907,,,-77.00203705,38.91223907,HARRY THOMAS WAY NE,200,IPS Cash and Card,Active,Installed,1,N,21527,202002123354,
-77.002252956899994,38.911510627799998,1997718,Single,54460234,12043582,West,302.97198486,-77.00225067,38.91150284,,,-77.00215149,38.91147232,HARRY THOMAS WAY NE,200,Duncan Single-Space,Active,Removed,1,N,21528,202002123354,NoPolicy_
-77.001932522,38.912246865,1997719,Single,54460235,12043582,East,389.90167236,-77.00193024,38.91223907,,,-77.00203705,38.91223907,HARRY THOMAS WAY NE,200,IPS Cash and Card,Active,Installed,1,N,21527,202002123354,
-77.037096411899995,38.903686681099998,1997720,Single,21111608,11053492,South,2131.65234375,-77.03709412,38.90367889,,,-77.03709412,38.90373993,L ST NW,1600,IPS Cash and Card,Inactive,Installed,1,N,22884,202002123354,
-77.001932521200004,38.912136238099997,1997721,Single,54460233,12043582,East,377.62121582,-77.00193024,38.91212845,,,-77.00203705,38.91212845,HARRY THOMAS WAY NE,200,IPS Cash and Card,Active,Installed,1,N,21527,202002123354,
-77.002298732300005,38.911411445100001,1997722,Single,54460230,12043582,West,291.22116089,-77.00229645,38.91140366,,,-77.00219727,38.91137314,HARRY THOMAS WAY NE,200,Duncan Single-Space,Active,Removed,1,N,21528,202002123354,NoPolicy_
-77.000528710699996,38.885963595200003,1997723,Single,60600304,13000402,East,427.66320801,-77.00052643,38.88595581,,,-77.00057983,38.88595581,4TH ST SE,300,IPS Cash and Card,Unknown,Installed,1,N,21150,202002123354,
-77.036837011900005,38.9036866804,1997724,Single,21111604,11053492,South,2109.15234375,-77.03683472,38.90367889,,,-77.03683472,38.90373993,L ST NW,1600,IPS Cash and Card,Inactive,Installed,1,N,22884,202002123354,
-77.0215477,38.885440980699997,1997725,Single,62610638,14089892,South,720.61773682,-77.02154541,38.8854332,,,-77.02152252,38.88549042,VIRGINIA AVE SW,600,IPS Cash and Card,Inactive,Installed,1,N,21443,202002123354,
